psraid,sample,int_date,fips,state,cregion,density,usr,vote01,pial1,pial2,pial3,pial4a,pial4b,pial4c,pial4d,pial4e,pial4f,pial5a,pial5b,pial5c,pial6a,pial6b,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,reg,party,partyln,ideo,zipcode,iphoneuse,hphoneuse,weight,standwt
201600,2,101412,6071,6,4,1,S,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2, , ,1,4,2,2,2,27,6,1,1,8,1,3,2,5,92376,2,2,5.47368421052632,1.28715800792171
201601,2,101312,55063,55,2,2,S,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2, , ,1,3,3,2,1,42,4,2,4,2,3,3,9,3,54601,2,2,4.42105263157895,1.03962762178292
201602,2,101412,42003,42,1,4,U,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1, , ,1,2,1,2,1,41,2,2,1,4,3,2, ,2,15017,2,2,12.5789473684211,2.95798811435855
201603,2,101412,40109,40,3,4,S,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,1,2,1,55,6,2,1,3,1,2, ,3,73114,3,3,4.21052631578947,.990121544555162
201604,2,101312,6013,6,4,4,S,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,1,3,1,2,2,47,5,2,1,6,1,1, ,2,94597,2,2,4.89473684210526,1.15101629554538
201613,2,101312,13013,13,3,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,3,1,1,2,45,3,2,1,2,3,3,1,2,30680,3,3,9.47368421052632,2.22777347524911
201626,2,101312,45015,45,3,2,S,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2, , ,1,2,3,2,1,21,3,2,1,99,1,2, ,4,29456,2,2,2.47368421052632,.581696407426158
201648,2,101312,22003,22,3,1,R,1,2,2,2, , , , , , , , , , , , , ,2,3,3,2,1,18,2,2,2,1,3,3,2,3,71463,3,3,12.5789473684211,2.95798811435855
201649,2,101312,41033,41,4,1,R,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1, , ,1,2,1,2,1,49,3,2,1,3,1,3,2,3,97526,2,2,4.31578947368421,1.01487458316904
201650,2,101312,24005,24,3,4,S,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2, , ,1,3,1,1,1,56,3,2,1,5,1,3,1,3,21093,2,2,5.31578947368421,1.25002845000089
201663,2,101312,48201,48,3,5,S,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,1,1,2,1,36,4,1,1,7,1,3,1,5,77004,3,3,8.57894736842105,2.01737264703114
201679,2,101312,11001,11,3,5,U,1,2,2,2, , , , , , , , , , , , , ,1,2,3,2,1,61,2,2,2,2,1,2, ,5,20017,2,2,12.5789473684211,2.95798811435855
201684,2,101412,24025,24,3,3,S,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2, , ,2,2,1,2,1,31,6,2,1,8,1,3,1,3,21009,3,3,4.10526315789474,.965368505941283
201708,2,101312,6111,6,4,3,S,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,1,2,3,2,2,57,6,1,1,8,1,3,9,3,93063,2,2,2.8421052631579,.668332042574734
201712,2,101312,12111,12,3,3,S,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2, , ,2,2,3,2,1,51,7,2,1,4,1,3,2,3,34984,3,3,4.31578947368421,1.01487458316904
201723,2,101412,53033,53,4,4,S,3,1,1,1,2,2,2,2,1,2,1,2,2,2,2, , ,2,5,1,2,1,31,6,2,3,6,1,2, ,2,98031,3,3,5.68421052631579,1.33666408514947
201725,2,101312,16069,16,4,1,R,3,1,1,1,2,1,2,2,2,2,1,2,2,2,2, , ,2,4,1,1,1,21,6,2,5,99,1,9,9,8,83524,3,3,3.10526315789474,.730214639109432
201732,2,101312,53033,53,4,4,S,3,1,1,1,2,2,2,2,2,2,1,1,1,2,2, , ,2,4,3,2,2,28,6,2,1,5,3,2, ,4,98019,3,3,8.26315789473684,1.94311353118951
201733,2,101312,46135,46,2,1,R,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2, , ,2,1,1,2,1,61,8,2,1,7,1,3,1,2,57078,3,3,2.57894736842105,.606449446040037
201749,2,101312,41035,41,4,1,R,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1, , ,1,3,1,2,2,62,5,2,2,6,1,2, ,5,97632,2,2,4.21052631578947,.990121544555162
201752,2,101412,48439,48,3,5,S,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2, , ,1,2,1,2,2,18,5,1,4,9,1,3,9,4,76018,2,2,10.3684210526316,2.43817430346709
201771,2,101312,45083,45,3,3,U,1,2,2,2, , , , , , , , , , , , , ,2,1,3,2,2,58,2,2,1,1,1,3,9,4,29334,3,3,9.15789473684211,2.15351435940748
201773,2,101312,27019,27,2,2,S,4,2,2,2, , , , , , , , , , , , , ,1,2,1,2,1,53,2,2,1,9,3,3,9,8,55367,2,2,9.89473684210526,2.32678562970463
201778,2,101312,12071,12,3,3,S,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,2,2,3,2,2,68,6,2,3,7,3,3,1,2,33991,3,3,2.15789473684211,.50743729158452
201782,2,101412,27027,27,2,1,U,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2, , ,1,2,2,2,1,70,3,2,1,7,1,1, ,1,56536,2,2,2.68421052631579,.631202484653916
201784,2,101312,6013,6,4,4,S,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2, , ,2,1,3,1,2,22,3,2,4,99,3,3,1,1,94805,3,3,4.26315789473684,1.0024980638621
201789,2,101312,21179,21,3,1,S,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1, , ,2,2,1,2,2,25,6,2,1,3,3,5,1,3,40004,3,3,5,1.17576933415925
201797,2,101312,6059,6,4,5,S,4,2,2,2, , , , , , , , , , , , , ,2,4,2,2,2,20,3,1,1,1,3,3,9,3,92617,3,3,10.4736842105263,2.46292734208097
201801,2,101312,53007,53,4,1,R,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2, , ,1,3,1,1,1,39,3,1,4,2,1,3,1,3,98801,2,2,7.42105263157895,1.74508922227847
201803,2,101312,6005,6,4,1,R,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2, , ,1,2,3,2,2,72,4,2,1,7,1,2, ,4,95642,2,2,1.94736842105263,.457931214356762
201805,2,101312,18067,18,2,2,U,3,1,1,1,1,1,1,2,2,1,1,1,2,2,1, , ,2,3,2,2,1,43,3,2,1,1,3,1, ,3,46901,3,3,9.78947368421053,2.30203259109075
201810,2,101312,39037,39,2,1,R,3,2,2,2, , , , , , , , , , , , , ,2,2,1,2,1,45,3,2,1,1,1,1, ,3,45331,3,3,6.05263157894737,1.42329972029805
201813,2,101312,37101,37,3,2,S,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2, , ,1,1,1,2,1,63,8,2,1,7,1,3,1,2,27542,2,2,1.31578947368421,.309412982673488
201821,2,101412,6081,6,4,4,S,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2, , ,2,2,1,1,1,40,8,2,4,7,2,3,2,2,94025,3,3,6.42105263157895,1.50993535544662
201824,2,101312,6059,6,4,5,S,3,1,1,1,2,2,1,2,2,2,2,1,2,2,2, , ,2,2,1,1,1,38,3,2,3,7,1,3,1,1,92708,3,3,12.5789473684211,2.95798811435855
201845,2,101312,34021,34,1,4,S,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2, , ,1,1,3,2,1,79,6,2,1,8,1,3,1,3,08628,2,2,1,.235153866831851
201854,2,101312,37021,37,3,3,U,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2, , ,1,1,1,2,2,43,5,2,1,2,1,3,2,3,28787,2,2,1.78947368421053,.420801656435944
201861,2,101312,6099,6,4,2,U,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,2,2,18,3,2,1,4,1,2, ,3,95386,3,3,5.52631578947368,1.29953452722865
201865,2,101312,33011,33,1,3,U,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2, , ,1,2,1,1,1,41,6,2,1,8,1,3,1,3,03063,2,2,3.52631578947368,.829226793564948
201871,2,101312,6089,6,4,1,U,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,2,1,1,2,2,56,8,2,5,7,1,2, ,3,96001,3,3,2.10526315789474,.495060772277581
201883,2,101312,41067,41,4,3,S,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2, , ,2,2,1,1,2,36,8,2,1,7,1,2, ,4,97062,3,3,6.05263157894737,1.42329972029805
201885,2,101312,32003,32,4,2,S,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,1,3,3,2,2,66,6,2,1,5,1,1, ,3,89032,2,2,1.84210526315789,.433178175742883
201890,2,101412,36019,36,1,1,R,1,2,2,2, , , , , , , , , , , , , ,1,2,1,2,1,50,2,2,2,2,3,2, ,1,12972,2,2,12.5789473684211,2.95798811435855
201909,2,101312,51121,51,3,2,U,1,1,1,1,1,1,2,2,2,8,2,2,2,2,2, , ,1,2,1,2,2,59,6,2,1,8,1,1, ,1,24073,2,2,1.84210526315789,.433178175742883
201922,2,101312,5119,5,3,3,U,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,1,1,1,2,30,3,2,2,99,3,4,9,9,72076,3,3,9.89473684210526,2.32678562970463
201924,2,101312,27053,27,2,5,U,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1, , ,1,1,3,2,1,99,9,9,9,5,1,5,1,2,99999,2,2,3.10526315789474,.730214639109432
201925,2,101312,6083,6,4,2,S,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2, , ,2,2,1,2,1,26,8,1,1,5,1,2, ,5,93105,3,3,7.21052631578947,1.69558314505071
201941,2,101312,20173,20,2,3,U,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,3,2,2,74,4,2,1,5,1,3,1,1,67217,2,2,2.05263157894737,.482684252970642
201955,2,101312,17031,17,2,5,U,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,2,3,3,2,1,25,6,2,1,7,3,2, ,4,60614,3,3,6.26315789473684,1.4728057975258
201967,2,101312,17201,17,2,3,U,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2, , ,2,2,1,1,1,59,3,2,1,6,1,2, ,8,61109,3,3,7.73684210526316,1.81934833812011
201992,2,101312,51059,51,3,5,S,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1, , ,1,3,3,1,2,54,6,2,1,9,1,2, ,4,20121,2,2,4.57894736842105,1.07675717970374
201998,2,101312,24047,24,3,2,R,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,3,1,2,27,4,2,1,2,1,1, ,3,21822,3,3,12.5789473684211,2.95798811435855
202002,2,101312,17179,17,2,2,S,1,2,2,2, , , , , , , , , , , , , ,1,2,3,2,2,82,3,2,1,1,1,1, ,2,61554,2,2,3.05263157894737,.717838119802493
202010,2,101312,6059,6,4,5,S,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2, , ,2,4,1,2,2,50,4,1,1,4,1,3,2,3,92865,3,3,12.5789473684211,2.95798811435855
202011,2,101312,36027,36,1,3,S,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1, , ,2,4,2,2,1,24,3,2,1,8,1,2, ,4,12533,3,3,4.57894736842105,1.07675717970374
202039,2,101312,54043,54,3,1,S,4,2,2,2, , , , , , , , , , , , , ,2,2,1,1,1,32,3,2,1,99,1,3,9,9,25501,3,3,4.36842105263158,1.02725110247598
202046,2,101312,22019,22,3,2,S,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1, , ,1,1,3,2,2,69,3,2,4,2,1,2, ,3,70611,2,2,1.47368421052632,.346542540594307
202063,2,101312,48113,48,3,5,U,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2, , ,2,2,1,2,1,31,8,1,1,7,2,3,2,3,75204,3,3,7.73684210526316,1.81934833812011
202071,2,101312,53027,53,4,1,R,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,2,2,99,4,2,1,2,1,3,9,3,98541,3,3,4.89473684210526,1.15101629554538
202073,2,101312,18089,18,2,4,S,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2, , ,1,4,1,2,2,56,4,2,1,4,3,2, ,2,46321,2,2,3.05263157894737,.717838119802493
202083,2,101312,33013,33,1,2,R,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2, , ,1,3,1,2,1,52,3,2,1,6,1,3,1,2,03303,2,2,5.73684210526316,1.34904060445641
202094,2,101312,25005,25,1,4,S,1,2,2,2, , , , , , , , , , , , , ,2,1,3,2,2,76,2,2,1,1,1,2, ,3,02740,3,3,8.63157894736842,2.02974916633808
202118,2,101312,48055,48,3,1,S,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2, , ,1,2,3,2,2,62,4,1,1,4,1,2, ,3,78648,2,2,2.94736842105263,.693085081188613
202141,2,101312,48027,48,3,2,U,3,1,1,1,1,1,2,2,1,1,2,2,1,2,2, , ,1,2,1,2,1,36,6,2,1,7,2,1, ,2,76549,2,2,3.31578947368421,.77972071633719
202147,2,101312,48367,48,3,2,S,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2, , ,1,3,1,2,1,48,5,2,1,7,1,1, ,1,76008,2,2,3.63157894736842,.853979832178827
202149,2,101312,39113,39,2,4,U,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1, , ,1,3,1,2,1,54,8,2,1,9,1,1, ,1,45458,2,2,3.15789473684211,.742591158416372
202150,2,101312,6081,6,4,4,S,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2, , ,1,4,2,2,1,18,3,1,1,3,1,2, ,3,94015,2,2,4.42105263157895,1.03962762178292
202151,2,101312,39157,39,2,2,R,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2, , ,1,2,1,1,1,32,5,2,1,5,1,3,1,2,44622,2,2,8.21052631578947,1.93073701188257
202159,2,101312,34013,34,1,5,S,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2, , ,1,1,1,2,1,27,6,2,1,5,1,2, ,4,07079,2,2,2,.470307733663702
202184,2,101312,17097,17,2,4,S,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2, , ,2,1,2,2,1,30,6,2,1,5,1,3,1,3,60010,3,3,3.52631578947368,.829226793564948
202189,2,101312,24027,24,3,4,S,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2, , ,1,3,1,1,1,48,6,2,1,9,1,1, ,3,21042,2,2,3.05263157894737,.717838119802493
202197,2,101412,51087,51,3,4,S,3,1,1,1,2,1,2,2,1,2,2,2,2,2,2, , ,2,2,1,1,1,35,6,2,1,8,1,3,9,3,23060,3,3,5.31578947368421,1.25002845000089
202200,2,101412,18067,18,2,2,U,3,1,1,1,2,2,2,2,2,1,1,2,1,2,2, , ,2,2,3,1,2,39,3,2,1,2,1,2, ,2,46901,3,3,9.94736842105263,2.33916214901157
202214,2,101412,17031,17,2,5,U,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2, , ,2,2,1,1,2,33,6,2,1,9,1,3,1,3,60657,3,3,8.57894736842105,2.01737264703114
202223,2,101412,28105,28,3,1,R,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,3,3,2,2,23,5,2,3,99,1,3,9,3,39759,3,3,7.89473684210526,1.85647789604093
202238,2,101412,18001,18,2,1,R,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,4,1,2,1,36,3,2,1,1,2,3,9,3,46733,3,3,7.52631578947368,1.76984226089235
202239,2,101412,13247,13,3,3,S,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,1,1,2,1,30,3,2,1,7,1,3,9,3,30013,3,3,4.05263157894737,.952991986634343
202241,2,101412,18123,18,2,1,R,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,3,2,1,59,4,2,1,4,1,3,9,1,47586,2,2,3.21052631578947,.754967677723311
202247,2,101412,54035,54,3,1,R,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2, , ,1,4,3,1,2,25,3,2,1,2,1,2, ,3,25271,2,2,4.57894736842105,1.07675717970374
202272,2,101412,12033,12,3,3,S,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2, , ,2,3,3,2,2,18,2,2,1,3,1,1, ,2,32503,3,3,12.5789473684211,2.95798811435855
202284,2,101412,42029,42,1,3,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,1,2,2,38,8,2,1,9,1,1, ,3,19465,2,2,3.57894736842105,.841603312871888
202294,2,101412,18181,18,2,1,R,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1, , ,1,3,1,2,1,53,3,2,5,6,3,2, ,3,47960,2,2,4.10526315789474,.965368505941283
202301,2,101412,25023,25,1,3,S,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,3,1,1,46,3,2,1,8,1,3,1,2,02324,2,2,5,1.17576933415925
202303,2,101412,24005,24,3,4,S,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,3,2,1,48,3,2,1,4,3,3,2,3,21207,3,3,7.57894736842105,1.78221878019929
202323,2,101412,37135,37,3,2,S,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2, , ,1,2,1,1,1,39,3,2,2,5,1,2, ,3,27278,2,2,8.36842105263158,1.96786656980338
202326,2,101412,12031,12,3,4,U,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,3,2,2,18,3,2,2,8,1,2, ,2,32221,3,3,7.10526315789474,1.67083010643684
202343,2,101412,39049,39,2,5,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,1,1,32,5,2,1,4,3,3,9,8,43026,3,3,12.5789473684211,2.95798811435855
202349,2,101412,36061,36,1,5,U,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1, , ,2,2,1,2,1,26,8,2,1,4,2,2, ,4,10029,3,3,6.36842105263158,1.49755883613968
202366,2,101412,53033,53,4,4,S,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2, , ,2,4,1,2,2,23,6,2,1,2,2,2, ,5,98105,3,3,4.26315789473684,1.0024980638621
202379,2,101412,17031,17,2,5,U,3,1,1,1,2,2,2,2,1,1,2,2,2,2,2, , ,2,4,1,2,1,24,4,2,1,4,2,3,2,3,60004,3,3,12.5789473684211,2.95798811435855
202393,2,101412,54011,54,3,2,U,3,1,1,1,1,2,2,2,2,2,2,2,1,2,2, , ,2,1,1,2,2,24,6,2,1,2,1,2, ,4,25703,3,3,2.57894736842105,.606449446040037
202395,2,101412,48113,48,3,5,U,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2, , ,2,2,1,2,2,75,6,2,1,6,1,3,2,9,75006,3,3,2.94736842105263,.693085081188613
202402,2,101412,17089,17,2,4,S,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1, , ,1,2,1,1,2,33,6,2,1,8,1,2, ,4,60542,2,2,4.15789473684211,.977745025248223
202404,2,101412,12071,12,3,3,S,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1, , ,1,3,3,2,1,85,8,2,1,99,1,1, ,2,33957,2,2,1.78947368421053,.420801656435944
202413,2,101412,42121,42,1,1,R,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,1,2,3,1,2,29,6,2,1,5,1,1, ,3,16373,2,2,3.52631578947368,.829226793564948
202419,2,101412,25021,25,1,4,S,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1, , ,1,2,1,1,1,41,4,2,1,8,1,3,1,2,02093,2,2,4.47368421052632,1.05200414108986
202425,2,101412,34003,34,1,5,S,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2, , ,1,2,1,1,1,42,3,2,9,8,3,3,9,3,07417,2,2,10.7894736842105,2.5371864579226
202430,2,101412,34039,34,1,5,S,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,3,2,2,55,3,2,1,2,1,3,9,3,07065,2,2,5.47368421052632,1.28715800792171
202435,2,101412,17031,17,2,5,U,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2, , ,1,3,3,2,2,49,6,2,1,99,1,3,2,5,60192,2,2,4.73684210526316,1.11388673762456
202438,2,101412,9001,9,1,4,U,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,3,2,2,1,23,6,2,1,99,1,2, ,5,06890,3,3,3.8421052631579,.903485909406585
202452,2,101412,48085,48,3,4,S,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2, , ,2,2,1,2,1,59,5,2,1,8,2,1, ,2,75454,3,3,6.42105263157895,1.50993535544662
202454,2,101412,17031,17,2,5,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,1,1,45,3,1,6,4,1,3,2,4,60402,3,3,12.5789473684211,2.95798811435855
202457,2,101412,4027,4,4,1,S,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1, , ,2,2,2,2,1,19,3,1,1,6,1,2, ,3,85364,3,3,5.10526315789474,1.20052237277313
202459,2,101412,16001,16,4,3,S,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1, , ,2,3,1,2,1,38,6,2,1,4,1,2, ,4,83642,3,3,6.36842105263158,1.49755883613968
202510,2,101412,48113,48,3,5,U,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,2,2,36,5,1,1,5,3,2, ,4,75234,3,3,11,2.58669253515036
202513,2,101412,36081,36,1,5,U,3,1,1,1,2,1,1,2,2,1,2,2,2,2,2, , ,2,5,2,2,2,19,4,2,3,1,2,1, ,2,11104,3,3,12.5789473684211,2.95798811435855
202521,2,101412,12037,12,3,1,R,1,2,2,2, , , , , , , , , , , , , ,1,1,3,2,1,64,4,2,1,4,1,2, ,2,32328,2,2,1.52631578947368,.358919059901246
202523,2,101412,45021,45,3,2,R,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2, , ,1,2,3,2,1,77,4,2,1,4,1,1, ,1,29340,2,2,2.68421052631579,.631202484653916
202531,2,101412,13319,13,3,1,R,4,1,1,1,1,2,2,1,1,2,2,2,2,2,1, , ,1,1,1,1,1,36,3,2,2,9,1,2, ,1,31054,2,2,3.21052631578947,.754967677723311
202535,2,101412,36099,36,1,2,R,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,1,1,3,2,2,75,4,2,1,99,1,2, ,3,13165,2,2,1.21052631578947,.284659944059609
202540,2,101412,28123,28,3,1,R,1,2,2,2, , , , , , , , , , , , , ,2,2,1,2,1,52,2,2,1,4,1,1, ,3,39117,3,3,11.8421052631579,2.78471684406139
202544,2,101412,37035,37,3,3,S,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2, , ,1,2,1,2,2,66,6,2,1,7,1,1, ,2,28601,2,2,1.31578947368421,.309412982673488
202547,2,101412,22019,22,3,2,S,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,1,2,1,2,1,66,6,2,1,9,1,3,1,2,70605,2,2,1.73684210526316,.408425137129004
202559,2,101412,42083,42,1,1,R,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1, , ,2,2,1,1,1,31,3,2,1,3,3,3,1,1,16735,3,3,4.94736842105263,1.16339281485232
202563,2,101412,51550,51,3,3,S,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,1,1,29,3,2,1,5,3,3,9,8,23322,3,3,5.26315789473684,1.23765193069395
202570,2,101412,13057,13,3,3,S,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2, , ,2,2,1,1,1,34,6,2,1,7,3,3,1,3,30188,3,3,4.10526315789474,.965368505941283
202604,2,101412,45047,45,3,2,R,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2, , ,2,2,3,1,2,41,6,2,1,8,1,1, ,3,29649,3,3,5.42105263157895,1.27478148861477
202646,2,101412,12033,12,3,3,S,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2, , ,1,1,1,1,2,42,5,2,2,2,1,2, ,2,32534,2,2,2.78947368421053,.655955523267795
202650,2,101412,48453,48,3,4,U,3,1,1,2,2,1,2,2,2,1,1,1,2,2,2, , ,2,4,1,2,1,20,6,2,1,3,1,2, ,3,78704,3,3,3.36842105263158,.79209723564413
202653,2,101412,23031,23,1,2,S,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2, , ,1,2,1,1,1,34,8,2,3,8,1,3,1,2,03909,2,2,3.15789473684211,.742591158416372
202662,2,101412,55133,55,2,3,S,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1, , ,1,2,1,2,1,43,6,2,1,8,1,4,1,1,53051,2,2,3.21052631578947,.754967677723311
202685,2,101412,39021,39,2,1,R,3,2,2,2, , , , , , , , , , , , , ,1,2,1,2,2,66,3,2,1,4,1,1, ,2,43078,2,2,2.31578947368421,.544566849505339
202704,2,101412,48215,48,3,3,S,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1, , ,2,3,1,2,1,20,3,1,1,4,1,3,2,5,78596,3,3,5.57894736842105,1.31191104653559
202707,2,101412,51179,51,3,3,S,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2, , ,1,2,3,2,1,60,8,2,9,7,1,1, ,2,22554,2,2,3.31578947368421,.77972071633719
202716,2,101412,48355,48,3,3,U,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1, , ,1,3,1,2,1,60,6,1,1,6,1,1, ,3,78412,2,2,3.63157894736842,.853979832178827
202721,2,101412,42091,42,1,4,S,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2, , ,2,3,2,1,1,56,6,2,1,8,1,3,1,3,19426,3,3,5.10526315789474,1.20052237277313
202722,2,101412,48453,48,3,4,U,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1, , ,2,2,3,2,2,19,3,2,2,99,1,2, ,2,78705,3,3,7.10526315789474,1.67083010643684
